,LineId,Time,Level,Content,EventId,EventTemplate
1598,1599,Mon Dec 05 13:16:29 2005,error,Deleting block blk_3336810835691486095 file /mnt/hadoop/dfs/data/current/subdir11/blk_3336810835691486095,E9,Deleting block blk_<*> file /<*>/blk_<*>
1599,1600,Mon Dec 05 13:16:29 2005,notice,Deleting block blk_4367982328407767477 file /mnt/hadoop/dfs/data/current/subdir28/blk_4367982328407767477,E9,Deleting block blk_<*> file /<*>/blk_<*>
1600,1601,Mon Dec 05 13:16:29 2005,error,Deleting block blk_6943254721518837570 file /mnt/hadoop/dfs/data/current/subdir41/blk_6943254721518837570,E9,Deleting block blk_<*> file /<*>/blk_<*>
1601,1602,Mon Dec 05 13:16:29 2005,notice,Deleting block blk_6077744985764117617 file /mnt/hadoop/dfs/data/current/subdir17/blk_6077744985764117617,E9,Deleting block blk_<*> file /<*>/blk_<*>
1602,1603,Mon Dec 05 13:16:29 2005,error,PacketResponder 1 for block blk_6975937964598933356 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1603,1604,Mon Dec 05 13:16:29 2005,notice,Deleting block blk_5771906433100975293 file /mnt/hadoop/dfs/data/current/subdir37/blk_5771906433100975293,E9,Deleting block blk_<*> file /<*>/blk_<*>
1604,1605,Mon Dec 05 13:16:29 2005,error,Receiving block blk_-3884471885525630813 src: /10.251.106.50:60327 dest: /10.251.106.50:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1605,1606,Mon Dec 05 13:21:35 2005,notice,Receiving block blk_8596624696139957935 src: /10.251.214.175:41468 dest: /10.251.214.175:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1606,1607,Mon Dec 05 13:21:34 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. blk_8596624696139957935,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1607,1608,Mon Dec 05 13:22:45 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-8483420270408348004 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1608,1609,Mon Dec 05 13:22:45 2005,notice,Deleting block blk_4506604798892399878 file /mnt/hadoop/dfs/data/current/subdir0/blk_4506604798892399878,E9,Deleting block blk_<*> file /<*>/blk_<*>
1609,1610,Mon Dec 05 13:22:45 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197. blk_1832308388558480,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1610,1611,Mon Dec 05 13:22:45 2005,notice,Received block blk_2247786307216183697 of size 67108864 from /10.251.67.4,E11,Received block blk_<*> of size <*> from /<*>
1611,1612,Mon Dec 05 13:22:48 2005,notice,PacketResponder 0 for block blk_-4289592006812254261 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1612,1613,Mon Dec 05 13:22:48 2005,error,Receiving block blk_5989505185938770383 src: /10.251.67.4:53429 dest: /10.251.67.4:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1613,1614,Mon Dec 05 13:22:48 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.121.224:50010 is added to blk_3134656542322449478 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1614,1615,Mon Dec 05 13:22:48 2005,error,Verification succeeded for blk_-8050165297538775793,E14,Verification succeeded for blk_<*>
1615,1616,Mon Dec 05 13:22:48 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.134:50010 is added to blk_-3184700311670257792 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1616,1617,Mon Dec 05 13:22:48 2005,error,PacketResponder 1 for block blk_5114572025256210948 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1617,1618,Mon Dec 05 13:22:48 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000451_0/part-00451. blk_-8744988583359134013,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1618,1619,Mon Dec 05 13:22:48 2005,error,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000079_0/part-00079. blk_4225726256421431188,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1619,1620,Mon Dec 05 13:26:03 2005,notice,Received block blk_1060814796407897179 of size 67108864 from /10.251.109.209,E11,Received block blk_<*> of size <*> from /<*>
1620,1621,Mon Dec 05 13:26:37 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_-1496429201748767714 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1621,1622,Mon Dec 05 13:26:37 2005,notice,PacketResponder 0 for block blk_-4684475480143348818 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1622,1623,Mon Dec 05 13:27:15 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000077_0/part-00077. blk_608957629753483727,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1623,1624,Mon Dec 05 13:27:14 2005,notice,PacketResponder 0 for block blk_-7937864120968665564 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1624,1625,Mon Dec 05 13:27:15 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.130:50010 is added to blk_-4427507243535536615 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1625,1626,Mon Dec 05 13:27:15 2005,notice,Received block blk_7830067201550857864 of size 67108864 from /10.251.105.189,E11,Received block blk_<*> of size <*> from /<*>
1626,1627,Mon Dec 05 13:28:14 2005,notice,Received block blk_-2194976790278647102 of size 67108864 from /10.251.110.8,E11,Received block blk_<*> of size <*> from /<*>
1627,1628,Mon Dec 05 13:28:14 2005,notice,PacketResponder 1 for block blk_8459274965060101250 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1628,1629,Mon Dec 05 13:28:14 2005,notice,Received block blk_1561008813520212225 of size 67108864 from /10.250.7.230,E11,Received block blk_<*> of size <*> from /<*>
1629,1630,Mon Dec 05 13:28:14 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_5963655886023015963 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1630,1631,Mon Dec 05 13:28:17 2005,notice,Receiving block blk_2377944115560974127 src: /10.251.75.163:55681 dest: /10.251.75.163:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1631,1632,Mon Dec 05 13:28:17 2005,error,PacketResponder 1 for block blk_6030936529326346827 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1632,1633,Mon Dec 05 13:28:17 2005,notice,Receiving block blk_3322875843051058970 src: /10.250.7.244:40195 dest: /10.250.7.244:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1633,1634,Mon Dec 05 13:28:17 2005,error,PacketResponder 1 for block blk_-7269672042149855641 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1634,1635,Mon Dec 05 13:28:17 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.134:50010 is added to blk_-5214060566378896158 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1635,1636,Mon Dec 05 13:28:17 2005,error,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000523_0/part-00523. blk_-4801855948459616884,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1636,1637,Mon Dec 05 13:28:17 2005,notice,Received block blk_-4846710336436578833 of size 67108864 from /10.251.203.129,E11,Received block blk_<*> of size <*> from /<*>
1637,1638,Mon Dec 05 13:28:17 2005,error,Received block blk_-1522107359378428427 of size 67108864 from /10.251.125.174,E11,Received block blk_<*> of size <*> from /<*>
1638,1639,Mon Dec 05 13:31:19 2005,notice,Received block blk_-1846853350696018836 of size 67108864 from /10.250.15.67,E11,Received block blk_<*> of size <*> from /<*>
1639,1640,Mon Dec 05 13:31:19 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000997_0/part-00997. blk_-500534246236005335,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1640,1641,Mon Dec 05 13:31:53 2005,notice,Received block blk_-1236077201457689973 of size 67108864 from /10.251.35.1,E11,Received block blk_<*> of size <*> from /<*>
1641,1642,Mon Dec 05 13:31:53 2005,notice,Received block blk_8474920544984206742 of size 67108864 from /10.251.91.229,E11,Received block blk_<*> of size <*> from /<*>
1642,1643,Mon Dec 05 13:32:01 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.16:50010 is added to blk_-6464763289185102366 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1643,1644,Mon Dec 05 13:32:01 2005,notice,Receiving block blk_-7646004878694144580 src: /10.251.202.181:47130 dest: /10.251.202.181:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1644,1645,Mon Dec 05 13:32:04 2005,notice,PacketResponder 0 for block blk_-41928108292416895 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1645,1646,Mon Dec 05 13:32:04 2005,notice,Receiving block blk_-7389979618829759505 src: /10.251.127.47:58395 dest: /10.251.127.47:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1646,1647,Mon Dec 05 13:32:04 2005,error,PacketResponder 1 for block blk_2096030750186708493 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1647,1648,Mon Dec 05 13:32:04 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_-2345355483730155757 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1648,1649,Mon Dec 05 13:32:09 2005,notice,Received block blk_5834218936335592624 of size 67108864 from /10.251.111.228,E11,Received block blk_<*> of size <*> from /<*>
1649,1650,Mon Dec 05 13:32:09 2005,notice,PacketResponder 2 for block blk_-5504500392858491441 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1650,1651,Mon Dec 05 13:32:10 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_4385764838827095986 size 3541872,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1651,1652,Mon Dec 05 13:32:10 2005,error,PacketResponder 2 for block blk_-3710747952520609225 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1652,1653,Mon Dec 05 13:32:28 2005,notice,PacketResponder 0 for block blk_707166530951154301 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1653,1654,Mon Dec 05 13:32:28 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_707166530951154301 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1654,1655,Mon Dec 05 13:32:30 2005,notice,PacketResponder 0 for block blk_2241654010576170013 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1655,1656,Mon Dec 05 13:32:30 2005,notice,Receiving block blk_-8475679647841427708 src: /10.251.75.49:58661 dest: /10.251.75.49:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1656,1657,Mon Dec 05 13:32:30 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7794786562417612249 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1657,1658,Mon Dec 05 13:32:30 2005,error,PacketResponder 1 for block blk_-2068111211565768713 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1658,1659,Mon Dec 05 13:36:27 2005,notice,Receiving block blk_-7238035741206373733 src: /10.251.202.209:59561 dest: /10.251.202.209:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1659,1660,Mon Dec 05 13:36:27 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001195_0/part-01195. blk_5708405953850477535,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1660,1661,Mon Dec 05 13:36:58 2005,notice,Received block blk_2253084440592362960 of size 67108864 from /10.251.199.19,E11,Received block blk_<*> of size <*> from /<*>
1661,1662,Mon Dec 05 13:36:58 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to blk_-8127580564011467092 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1662,1663,Mon Dec 05 13:36:58 2005,notice,PacketResponder 1 for block blk_-8568673600040025636 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1663,1664,Mon Dec 05 13:37:47 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_621685330749869453 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1664,1665,Mon Dec 05 13:37:47 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.230:50010 is added to blk_8663640697928077697 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1665,1666,Mon Dec 05 13:38:52 2005,notice,PacketResponder 2 for block blk_1508705816376906895 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1666,1667,Mon Dec 05 13:38:53 2005,notice,Received block blk_-6441360440068187612 of size 67108864 from /10.250.10.100,E11,Received block blk_<*> of size <*> from /<*>
1667,1668,Mon Dec 05 13:38:52 2005,notice,PacketResponder 1 for block blk_2128110944185709079 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1668,1669,Mon Dec 05 13:38:53 2005,notice,PacketResponder 1 for block blk_871974742726663441 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1669,1670,Mon Dec 05 13:38:52 2005,notice,PacketResponder 2 for block blk_8049943837789435742 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1670,1671,Mon Dec 05 13:39:09 2005,notice,PacketResponder 2 for block blk_-8246207776580662770 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1671,1672,Mon Dec 05 13:39:09 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_3406384548372443486 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1672,1673,Mon Dec 05 13:39:14 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.175:50010 is added to blk_2460145905812664251 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1673,1674,Mon Dec 05 13:39:13 2005,error,Received block blk_-7207514537719465756 of size 67108864 from /10.251.75.143,E11,Received block blk_<*> of size <*> from /<*>
1674,1675,Mon Dec 05 13:39:36 2005,notice,Receiving block blk_5216491057643255876 src: /10.251.105.189:55126 dest: /10.251.105.189:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1675,1676,Mon Dec 05 13:39:36 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.96:50010 is added to blk_4641147544753118391 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1676,1677,Mon Dec 05 13:39:41 2005,notice,PacketResponder 0 for block blk_-85872290979354091 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1677,1678,Mon Dec 05 13:39:41 2005,notice,Received block blk_-8310554294841246175 of size 67108864 from /10.251.123.132,E11,Received block blk_<*> of size <*> from /<*>
1678,1679,Mon Dec 05 13:39:41 2005,notice,Receiving block blk_-7293871043749246063 src: /10.251.193.175:59757 dest: /10.251.193.175:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1679,1680,Mon Dec 05 13:39:41 2005,notice,Received block blk_3107521534415119817 of size 67108864 from /10.251.193.224,E11,Received block blk_<*> of size <*> from /<*>
1680,1681,Mon Dec 05 13:39:41 2005,error,Received block blk_7194943883245628915 of size 67108864 from /10.251.71.193,E11,Received block blk_<*> of size <*> from /<*>
1681,1682,Mon Dec 05 13:39:41 2005,error,Received block blk_-3816036740130815667 of size 3547785 from /10.250.19.227,E11,Received block blk_<*> of size <*> from /<*>
1682,1683,Mon Dec 05 13:39:41 2005,error,Received block blk_-5450224419450631495 of size 67108864 from /10.251.42.84,E11,Received block blk_<*> of size <*> from /<*>
1683,1684,Mon Dec 05 13:41:11 2005,notice,Receiving block blk_5881782374981838094 src: /10.251.214.18:43091 dest: /10.251.214.18:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1684,1685,Mon Dec 05 13:41:12 2005,notice,PacketResponder 1 for block blk_7078766226078740026 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1685,1686,Mon Dec 05 13:41:58 2005,notice,Received block blk_-7380871572601322244 of size 67108864 from /10.251.121.224,E11,Received block blk_<*> of size <*> from /<*>
1686,1687,Mon Dec 05 13:41:58 2005,notice,Receiving block blk_3846795603907041885 src: /10.250.10.176:47296 dest: /10.250.10.176:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1687,1688,Mon Dec 05 13:43:27 2005,notice,Received block blk_7922331746517419368 of size 67108864 from /10.251.199.19,E11,Received block blk_<*> of size <*> from /<*>
1688,1689,Mon Dec 05 13:43:27 2005,notice,Received block blk_155320394753274773 of size 67108864 from /10.251.201.204,E11,Received block blk_<*> of size <*> from /<*>
1689,1690,Mon Dec 05 13:43:27 2005,notice,PacketResponder 2 for block blk_-5722491454804415982 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1690,1691,Mon Dec 05 13:43:27 2005,notice,Received block blk_-3482997549732691785 of size 67108864 from /10.251.122.79,E11,Received block blk_<*> of size <*> from /<*>
1691,1692,Mon Dec 05 13:43:43 2005,notice,Receiving block blk_6417614801998326532 src: /10.251.214.67:48694 dest: /10.251.214.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1692,1693,Mon Dec 05 13:43:44 2005,notice,Received block blk_-1090213273274684471 of size 67108864 from /10.251.214.130,E11,Received block blk_<*> of size <*> from /<*>
